ad_id,campaign_name,clicks,impressions,cost,leads,conversions,conversion_rate,sale_amount,ad_date,location,device,keyword,ctr,roi
A3410,dataanalyticscourse,147.0,4231.0,186.73,20.0,5.0,0.034013605442176874,1271.0,,hyderabad,desktop,learn data analytics,0.034743559442212246,5.806619182777272
A3411,data analytics corse,153.0,3225.0,240.34,20.0,8.0,0.052,1313.0,2024-11-28,hydrebad,tablet,data analitics online,0.04744186046511628,4.463093950237164
A3412,data analytcis course,164.0,3996.0,202.56,19.0,10.0,0.061,1880.0,,hydrebad,desktop,data analitics online,0.04104104104104104,8.281200631911533
A3413,data analytics corse,124.0,5949.0,218.12,11.0,10.0,0.08064516129032258,1019.0,,hyderabad,mobile,online data analytic,0.02084383930072281,3.6717403264258204
A3414,data anlytics corse,189.0,5740.0,231.73,28.0,5.0,0.026455026455026454,1306.0,2024-11-03,hydrebad,tablet,online data analytic,0.032926829268292684,4.635869330686575
A3415,data analytics corse,142.0,5354.0,247.32,17.0,4.0,0.048,1828.0,,hyderbad,desktop,online data analytic,0.02652222637280538,6.391234028788614
A3416,data anlytics corse,127.0,4587.0,199.63,17.0,5.0,0.043,1319.0,,hyderabad,tablet,data analytics course,0.027686941356006103,5.60722336322196
A3417,data anlytics corse,174.0,3957.0,181.56,12.0,3.0,0.017241379310344827,1385.0,2024-11-02,hyderabad,desktop,data anaytics training,0.04397270659590599,6.628332231769113
A3418,data anlytics corse,183.0,5971.0,207.43,10.0,7.0,0.038,1325.0,,hydrebad,tablet,online data analytic,0.030648132641098644,5.387697054427999
A3419,data anlytics corse,190.0,3455.0,213.11,18.0,7.0,0.037,1730.0,2024-11-13,hydrebad,desktop,data anaytics training,0.05499276410998553,7.117873398714278
A3420,data anlytics corse,116.0,5748.0,188.91,11.0,7.0,0.0603448275862069,1368.0,,hyderabad,desktop,data analitics online,0.020180932498260265,6.241543592186756
A3421,data analytics corse,199.0,4387.0,206.92,20.0,9.0,0.038,1054.0,,hyderbad,mobile,data anaytics training,0.04536129473444267,4.093756040982022
A3422,data anlytics corse,181.0,4103.0,,24.0,8.0,0.044,1103.0,,hyderbad,mobile,data analitics online,0.04411406288081891,
A3423,data analytics corse,197.0,3253.0,243.38,17.0,3.0,0.034,1606.0,2024-11-22,hyderbad,tablet,data analytics course,0.06055948355364279,5.598734489276029
A3424,dataanalyticscourse,136.0,4492.0,205.0,10.0,4.0,0.029411764705882353,1319.0,,hydrebad,tablet,online data analytic,0.030276046304541407,5.434146341463415
A3425,data analytics corse,128.0,3153.0,236.34,16.0,6.0,0.046875,1050.0,2024-11-09,hydrebad,desktop,online data analytic,0.04059625753250872,3.4427519675044427
A3426,data anlytics corse,163.0,4794.0,204.35,26.0,3.0,0.052,1978.0,,hydrebad,tablet,data analitics online,0.03400083437630371,8.679471494984096
A3427,data analytics corse,199.0,5210.0,212.53,30.0,10.0,0.05,1749.0,,hyderbad,mobile,analytics for data,0.0381957773512476,7.229426433915212
A3428,data anlytics corse,169.0,5326.0,,30.0,5.0,0.03,1030.0,,hyderbad,desktop,data analitics online,0.03173113030416823,
A3429,data analytics corse,138.0,3961.0,247.45,13.0,3.0,0.022,1601.0,2024-11-18,hyderabad,mobile,data analytics course,0.03483968694774047,5.469993938169327
A3430,data anlytics corse,,5937.0,231.01,25.0,4.0,0.057,1448.0,,hyderabad,tablet,online data analytic,,5.268126920912515
A3431,data anlytics corse,154.0,4904.0,247.11,11.0,8.0,0.052,,,hydrebad,tablet,learn data analytics,0.031402936378466556,
A3432,data anlytics corse,105.0,3149.0,233.19,13.0,10.0,0.095,1135.0,,hydrebad,tablet,learn data analytics,0.033343918704350585,3.867275612161756
A3433,data analytcis course,89.0,5963.0,209.41,29.0,9.0,0.101,1066.0,,hyderbad,desktop,online data analytic,0.014925373134328358,4.09049233560957
A3434,dataanalyticscourse,125.0,3808.0,191.42,29.0,7.0,0.056,1783.0,2024-11-10,hyderabad,tablet,data analytics course,0.03282563025210084,8.314596175948177
A3435,data anlytics corse,175.0,3938.0,186.09,22.0,9.0,0.05142857142857143,1218.0,2024-11-05,hyderabad,mobile,analytics for data,0.044438801422041645,5.545220054812188
A3436,data anlytics corse,175.0,5521.0,207.4,25.0,3.0,0.017,1616.0,,hyderbad,mobile,online data analytic,0.03169715631226227,6.791706846673095
A3437,dataanalyticscourse,183.0,,198.12,27.0,10.0,0.055,,,hyderbad,mobile,data analytics course,,
A3438,data analytics corse,182.0,5466.0,206.3,26.0,4.0,0.037,1816.0,2024-11-18,hydrebad,tablet,data analytics course,0.03329674350530552,7.802714493456132
A3439,data analytics corse,,4528.0,235.96,30.0,4.0,,1926.0,,hydrebad,mobile,data anaytics training,,7.162400406848618
A3440,data analytcis course,168.0,4904.0,220.19,23.0,6.0,0.036,1870.0,2024-11-11,hyderbad,desktop,learn data analytics,0.03425774877650897,7.492665425314501
A3441,dataanalyticscourse,150.0,5057.0,220.26,24.0,5.0,0.033,,,hyderabad,desktop,data anaytics training,0.029661854854656913,
A3442,data analytcis course,152.0,3390.0,209.39,18.0,6.0,0.039,1620.0,,hyderabad,desktop,online data analytic,0.044837758112094395,6.736759157552893
A3443,dataanalyticscourse,113.0,3532.0,247.57,29.0,6.0,0.055,1273.0,2024-11-20,hyderabad,mobile,learn data analytics,0.03199320498301246,4.141980046047583
A3444,data anlytics corse,93.0,3683.0,201.45,11.0,10.0,0.108,1331.0,,hyderabad,mobile,learn data analytics,0.025251153950583763,5.607098535616778
A3445,dataanalyticscourse,141.0,5031.0,189.92,23.0,5.0,0.035,1093.0,,hyderbad,desktop,data analitics online,0.02802623732856291,4.755054759898905
A3446,data analytics corse,191.0,5660.0,192.49,21.0,5.0,0.056,1023.0,,hyderabad,mobile,data analytics course,0.03374558303886926,4.314561795417943
A3447,data analytcis course,187.0,3450.0,234.31,18.0,9.0,0.0481283422459893,1609.0,,hyderbad,tablet,online data analytic,0.05420289855072464,5.866971106653579
A3448,data anlytics corse,118.0,4804.0,227.98,28.0,9.0,0.039,1064.0,,hyderabad,mobile,learn data analytics,0.024562864279766863,3.6670760593034477
A3449,data analytics corse,184.0,5983.0,242.62,25.0,6.0,0.03260869565217391,1538.0,2024-11-03,hyderabad,desktop,data analytics course,0.030753802440247367,5.339131151595088
A3450,data anlytics corse,167.0,5051.0,202.95,21.0,10.0,0.06,1812.0,2024-11-10,hyderabad,mobile,learn data analytics,0.033062759849534745,7.928307464892831
A3451,data analytics corse,162.0,3815.0,221.44,13.0,7.0,0.04,1728.0,,hyderabad,desktop,data analytics course,0.04246395806028833,6.803468208092485
A3452,data analytcis course,125.0,5370.0,183.67,18.0,10.0,0.042,1815.0,,hyderabad,tablet,data analytics course,0.023277467411545624,8.881853323896118
A3453,dataanalyticscourse,102.0,4451.0,219.15,29.0,7.0,0.06862745098039216,1491.0,,hyderbad,mobile,data analitics online,0.022916198607054593,5.803559206023271
A3454,data analytcis course,141.0,4243.0,190.94,24.0,6.0,0.0425531914893617,,,hyderbad,desktop,data anaytics training,0.033231204336554326,
A3455,data analytics corse,121.0,3844.0,242.19,29.0,3.0,0.024793388429752067,1897.0,,hyderabad,mobile,learn data analytics,0.031477627471383975,6.832693339939716
A3456,data analytics corse,142.0,4023.0,186.79,17.0,3.0,0.021,1172.0,,hyderabad,tablet,data anaytics training,0.03529704200845141,5.2744258257936725
A3457,data analytics corse,150.0,4409.0,223.45,23.0,7.0,0.047,1578.0,2024-11-13,hyderabad,desktop,learn data analytics,0.034021320027217056,6.061982546430969
A3458,data anlytics corse,117.0,3109.0,239.1,21.0,3.0,0.026,,,hyderabad,tablet,data analytics course,0.037632679318108715,
A3459,data analytcis course,142.0,5613.0,180.45,11.0,9.0,0.063,1978.0,,hyderbad,mobile,data anaytics training,0.025298414395154106,9.961485175949017
A3460,data analytcis course,103.0,4821.0,214.54,30.0,6.0,0.058,1408.0,,hydrebad,tablet,data analitics online,0.0213648620618129,5.562878717255524
A3461,data anlytics corse,187.0,3289.0,186.04,23.0,5.0,0.027,1645.0,2024-11-06,hyderabad,desktop,data analytics course,0.056856187290969896,7.842184476456676
A3462,dataanalyticscourse,172.0,4441.0,209.18,17.0,10.0,0.043,,2024-11-29,hydrebad,desktop,data analitics online,0.038730015762215714,
A3463,data analytcis course,105.0,3000.0,185.97,17.0,6.0,0.057,1993.0,2024-11-29,hydrebad,mobile,data analitics online,0.035,9.716782276711298
A3464,data anlytics corse,181.0,4156.0,245.68,22.0,10.0,0.031,1336.0,2024-11-14,hyderabad,mobile,learn data analytics,0.043551491819056785,4.437968088570498
A3465,data analytics corse,172.0,5314.0,240.69,14.0,9.0,0.05232558139534884,1998.0,2024-11-23,hyderabad,tablet,learn data analytics,0.0323673315769665,7.301134239062694
A3466,data anlytics corse,98.0,4655.0,182.99,21.0,10.0,0.102,1918.0,,hyderabad,desktop,data analytics course,0.021052631578947368,9.48144707361058
A3467,data analytics corse,92.0,3226.0,236.27,17.0,6.0,0.06521739130434782,1473.0,,hydrebad,tablet,data anaytics training,0.02851828890266584,5.2343928556312695
A3468,data analytcis course,102.0,5246.0,234.71,20.0,4.0,0.039,1903.0,,hydrebad,tablet,data anaytics training,0.019443385436523065,7.10787780665502
A3469,data analytcis course,143.0,5545.0,246.64,26.0,9.0,0.063,1105.0,,hyderabad,mobile,learn data analytics,0.025788999098286743,3.480214077197535
A3470,data analytics corse,111.0,4069.0,203.57,25.0,4.0,0.033,1724.0,,hydrebad,mobile,data anaytics training,0.027279429835340378,7.468831360220072
A3471,data analytics corse,116.0,4689.0,198.9,27.0,3.0,0.026,1553.0,2024-11-24,hyderabad,mobile,data anaytics training,0.02473875026658136,6.80794369029663
A3472,data analytcis course,148.0,3907.0,199.43,11.0,7.0,0.047,1253.0,2024-11-20,hyderbad,desktop,data analitics online,0.03788072690043512,5.282906282906282
A3473,data analytics corse,90.0,5137.0,219.64,21.0,7.0,0.078,1958.0,,hydrebad,mobile,online data analytic,0.017519953280124588,7.914587506829358
A3474,data analytcis course,80.0,3836.0,209.37,20.0,7.0,0.0875,1937.0,,hyderabad,tablet,online data analytic,0.020855057351407715,8.2515642164589
A3475,dataanalyticscourse,188.0,4727.0,245.59,12.0,6.0,0.032,1321.0,,hyderbad,mobile,learn data analytics,0.039771525280304636,4.378883505028707
A3476,data anlytics corse,114.0,3880.0,,18.0,3.0,0.026,1217.0,,hyderbad,mobile,data analitics online,0.029381443298969072,
A3477,dataanalyticscourse,112.0,3639.0,185.6,27.0,7.0,0.062,1517.0,,hyderbad,tablet,analytics for data,0.0307776861775213,7.173491379310345
A3478,data analytcis course,96.0,3858.0,199.81,15.0,7.0,0.07291666666666667,1672.0,,hyderbad,mobile,data analitics online,0.024883359253499222,7.367949552074471
A3479,data analytics corse,,3699.0,186.22,23.0,,,1218.0,2024-11-23,hydrebad,tablet,analytics for data,,5.5406508430888195
A3480,dataanalyticscourse,172.0,5955.0,216.07,15.0,7.0,0.038,1323.0,2024-11-02,hyderabad,mobile,learn data analytics,0.028883291351805205,5.12301568935993
A3481,dataanalyticscourse,134.0,5520.0,189.43,22.0,10.0,0.07462686567164178,1319.0,,hyderbad,desktop,data analitics online,0.02427536231884058,5.962994245895581
A3482,data anlytics corse,148.0,3884.0,233.46,14.0,5.0,0.034,1138.0,2024-11-11,hyderabad,mobile,data analitics online,0.03810504634397528,3.874496701790456
A3483,dataanalyticscourse,191.0,5361.0,220.04,17.0,10.0,0.052,1034.0,,hyderbad,mobile,analytics for data,0.03562768140272337,3.6991456098891113
A3484,data anlytics corse,168.0,5384.0,235.64,28.0,3.0,0.018,,2024-11-16,hyderabad,mobile,data analytics course,0.031203566121842496,
A3485,data anlytics corse,84.0,4388.0,238.98,29.0,4.0,0.048,1271.0,,hydrebad,mobile,analytics for data,0.019143117593436645,4.3184366892626995
A3486,dataanalyticscourse,80.0,5699.0,213.94,17.0,6.0,0.075,1511.0,,hyderabad,mobile,learn data analytics,0.01403755044744692,6.062727867626437
A3487,data analytcis course,136.0,3705.0,212.05,16.0,9.0,0.0661764705882353,1471.0,2024-11-14,hydrebad,desktop,analytics for data,0.03670715249662618,5.937043150200425
A3488,data analytcis course,,3256.0,233.35,15.0,7.0,,1106.0,,hyderbad,tablet,analytics for data,,3.7396614527533747
A3489,data anlytics corse,157.0,4026.0,192.69,19.0,3.0,0.019,1028.0,2024-11-09,hyderbad,tablet,analytics for data,0.03899652260307998,4.334994031864653
A3490,dataanalyticscourse,,3148.0,182.49,21.0,3.0,0.032,1493.0,,hyderbad,tablet,data analytics course,,7.181270206586662
A3491,data analytcis course,137.0,5244.0,187.79,20.0,,,1915.0,2024-11-11,hyderbad,tablet,online data analytic,0.02612509534706331,9.197561105490175
A3492,data anlytics corse,121.0,5220.0,200.98,21.0,5.0,0.041,1773.0,2024-11-13,hyderbad,desktop,data analitics online,0.02318007662835249,7.821773310777192
A3493,data analytcis course,169.0,5430.0,233.01,27.0,,0.053,2000.0,2024-11-10,hyderabad,mobile,learn data analytics,0.031123388581952117,7.583322604180078
A3494,data anlytics corse,83.0,4693.0,188.45,24.0,6.0,0.072,1539.0,2024-11-16,hydrebad,mobile,analytics for data,0.0176859151928404,7.166622446272221
A3495,dataanalyticscourse,175.0,4723.0,237.92,19.0,,,1906.0,2024-11-12,hyderabad,mobile,online data analytic,0.03705272072835063,7.011096166778749
A3496,data analytics corse,123.0,5812.0,180.11,25.0,4.0,0.033,1293.0,2024-11-21,hyderabad,tablet,data analitics online,0.021163110805230558,6.178946199544722
A3497,data anlytics corse,135.0,4611.0,,17.0,7.0,0.05185185185185185,1697.0,,hydrebad,desktop,online data analytic,0.029277813923227064,
A3498,data analytics corse,126.0,4960.0,228.68,30.0,3.0,0.058,1114.0,,hyderabad,mobile,online data analytic,0.025403225806451612,3.8714360678677626
A3499,data analytics corse,171.0,4549.0,181.87,18.0,3.0,0.017543859649122806,1965.0,,hydrebad,mobile,analytics for data,0.03759067927016927,9.804420740089075
A3500,data analytics corse,185.0,4803.0,248.77,30.0,5.0,0.027,1806.0,2024-11-05,hydrebad,mobile,learn data analytics,0.03851759317093483,6.2597178116332355
A3501,data anlytics corse,157.0,3164.0,227.73,20.0,3.0,0.034,,,hyderabad,mobile,data anaytics training,0.049620733249051835,
A3502,dataanalyticscourse,123.0,3343.0,190.66,14.0,5.0,0.041,1562.0,,hyderbad,mobile,data analytics course,0.03679329943164822,7.192594146648484
A3503,dataanalyticscourse,122.0,5718.0,211.65,14.0,4.0,0.033,1857.0,,hyderabad,tablet,data analitics online,0.021336131514515563,7.773919206236711
A3504,dataanalyticscourse,97.0,3754.0,180.42,24.0,10.0,0.103,1011.0,,hydrebad,tablet,analytics for data,0.025839104954714972,4.603591619554374
A3505,data anlytics corse,88.0,3684.0,198.73,30.0,4.0,0.045,1195.0,,hydrebad,mobile,online data analytic,0.023887079261672096,5.0131837166004125
A3506,dataanalyticscourse,81.0,5068.0,204.53,,9.0,0.044,1773.0,,hyderabad,tablet,data analitics online,0.015982636148382006,7.668654965041803
A3507,dataanalyticscourse,96.0,5538.0,188.79,28.0,6.0,0.062,1181.0,,hyderabad,mobile,online data analytic,0.01733477789815818,5.2556279463954665
A3508,data analytcis course,163.0,4813.0,190.77,22.0,8.0,0.049,,,hyderabad,desktop,online data analytic,0.03386661126116767,
A3509,data analytcis course,,3003.0,210.63,16.0,10.0,,1756.0,2024-11-16,hyderbad,tablet,data anaytics training,,7.336894079665765
A3510,dataanalyticscourse,142.0,3348.0,242.31,12.0,8.0,0.056338028169014086,1220.0,2024-11-21,hydrebad,tablet,online data analytic,0.04241338112305854,4.034872683752218
A3511,data anlytics corse,83.0,3926.0,186.63,21.0,5.0,0.06,1407.0,,hydrebad,tablet,data analitics online,0.021141110545084055,6.538980871242565
A3512,data analytics corse,188.0,3069.0,214.16,26.0,4.0,0.021,1563.0,,hyderabad,desktop,learn data analytics,0.06125773867709352,6.298281658573029
A3513,data analytcis course,193.0,3978.0,231.8,20.0,3.0,0.046,1126.0,,hydrebad,mobile,online data analytic,0.048516842634489694,3.8576358930112167
A3514,data analytcis course,181.0,3652.0,206.2,27.0,7.0,0.039,1690.0,2024-11-03,hydrebad,tablet,analytics for data,0.0495618838992333,7.195926285160039
A3515,dataanalyticscourse,199.0,4400.0,228.05,26.0,8.0,0.04,1025.0,,hyderbad,tablet,learn data analytics,0.04522727272727273,3.494628370971278
A3516,data analytcis course,167.0,5503.0,232.28,19.0,9.0,0.054,1644.0,2024-11-05,hyderabad,mobile,data anaytics training,0.03034708340904961,6.077664887205097
A3517,data anlytics corse,189.0,4955.0,215.87,21.0,3.0,0.033,1238.0,2024-11-17,hydrebad,mobile,data analitics online,0.038143289606458124,4.73493306156483
A3518,data anlytics corse,125.0,3469.0,192.84,16.0,8.0,0.036,1259.0,,hyderabad,desktop,data analytics course,0.03603343903142116,5.528728479568555
A3519,data anlytics corse,166.0,4096.0,204.43,28.0,5.0,0.03,1579.0,,hyderabad,desktop,learn data analytics,0.04052734375,6.7239152766228045
A3520,data analytcis course,181.0,5171.0,208.69,14.0,4.0,0.022,1628.0,2024-11-23,hyderabad,mobile,data analytics course,0.03500290079288339,6.801044611624898
A3521,data anlytics corse,,4878.0,183.26,25.0,3.0,,1986.0,2024-11-23,hyderabad,desktop,learn data analytics,,9.8370620975663
A3522,data analytics corse,127.0,3682.0,,21.0,9.0,0.071,1384.0,2024-11-22,hyderabad,tablet,data anaytics training,0.034492123845736015,
A3523,data anlytics corse,83.0,3933.0,214.61,29.0,6.0,0.048,1427.0,,hyderabad,tablet,data anaytics training,0.021103483346046274,5.649270770234378
A3524,data analytics corse,80.0,3240.0,221.11,29.0,,,1263.0,,hyderabad,desktop,learn data analytics,0.024691358024691357,4.7120890054723885
A3525,dataanalyticscourse,105.0,3030.0,185.91,24.0,5.0,0.048,1263.0,,hydrebad,desktop,data analytics course,0.034653465346534656,5.793609811198967
A3526,data analytics corse,155.0,4676.0,219.3,26.0,,,1787.0,2024-11-02,hydrebad,tablet,learn data analytics,0.03314798973481608,7.1486548107615135
A3527,data analytcis course,185.0,,208.41,25.0,3.0,0.047,1006.0,2024-11-13,hyderabad,mobile,data anaytics training,,3.827023655294852
A3528,dataanalyticscourse,132.0,5616.0,,28.0,7.0,0.053,1491.0,,hyderabad,desktop,data analitics online,0.023504273504273504,
A3529,data anlytics corse,198.0,5736.0,227.53,14.0,9.0,0.045,1607.0,2024-11-18,hyderbad,mobile,learn data analytics,0.034518828451882845,6.062804904847712
A3530,data analytics corse,184.0,3641.0,189.0,22.0,7.0,0.038,1905.0,2024-11-15,hyderabad,tablet,data anaytics training,0.05053556715188135,9.079365079365079
A3531,data anlytics corse,190.0,5429.0,243.6,23.0,8.0,0.037,,2024-11-23,hyderabad,tablet,data analytics course,0.034997237060232084,
A3532,dataanalyticscourse,127.0,4327.0,220.57,24.0,5.0,0.03937007874015748,1017.0,,hyderbad,mobile,data analytics course,0.02935058932285648,3.610781157909054
A3533,data anlytics corse,130.0,5340.0,221.95,27.0,,,1488.0,,hyderbad,tablet,data analitics online,0.024344569288389514,5.704212660509124
A3534,data analytics corse,172.0,3612.0,191.27,25.0,10.0,0.05813953488372093,1243.0,2024-11-18,hyderabad,mobile,analytics for data,0.047619047619047616,5.498666806085638
A3535,data anlytics corse,,4195.0,226.79,27.0,3.0,0.05,1117.0,,hyderabad,desktop,data analytics course,,3.9252612549054193
